state,metric,stand_size_class,estimate,se,se_percent,plot_count,report_years
SC,area,Large diameter,7297232.097215241,125999.5454008461,1.7266758645230684,1768,2017;2018;2019;2020;2021;2022;2023;2024;2025
SC,area,Medium diameter,2659026.436199759,104290.26301191468,3.92212208168057,695,2017;2018;2019;2020;2021;2022;2023;2024;2025
SC,area,Small diameter,2792438.463726668,107518.22275062597,3.850334542632564,664,2017;2018;2019;2020;2021;2022;2023;2024;2025
SC,area,Nonstocked,77624.55472547497,16646.998423115823,21.44553161301753,33,2017;2018;2019;2020;2021;2022;2023;2024;2025
SD,volume,Large diameter,2166204300.354901,117221447.9247136,5.411375460085117,261,2019;2020;2021;2022;2023;2024;2025
SD,volume,Medium diameter,295809481.2023801,40474247.79893232,13.682539056698312,79,2019;2020;2021;2022;2023;2024;2025
SD,volume,Small diameter,167876574.26340494,23482388.929207686,13.98788903826623,73,2019;2020;2021;2022;2023;2024;2025
SD,volume,Nonstocked,23989286.556973755,7506648.895640125,31.29167212960704,21,2019;2020;2021;2022;2023;2024;2025
SD,mortality,Large diameter,12474552.683572082,1652587.6482968524,13.247670599629346,95,2019;2020;2021;2022;2023;2024;2025
SD,mortality,Medium diameter,7864737.150566807,4000810.088294206,50.87023268165892,34,2019;2020;2021;2022;2023;2024;2025
SD,mortality,Small diameter,17166519.066242896,4764819.911963332,27.756471149314788,32,2019;2020;2021;2022;2023;2024;2025
SD,mortality,Nonstocked,1962952.6771439936,1253608.3517338382,63.86340161586478,9,2019;2020;2021;2022;2023;2024;2025
SD,biomass,Large diameter,37897536.89409275,2037607.3666887912,5.376622159859687,261,2019;2020;2021;2022;2023;2024;2025
SD,biomass,Medium diameter,6428849.237633443,859513.0182057477,13.36962474052584,79,2019;2020;2021;2022;2023;2024;2025
SD,biomass,Small diameter,3530926.6294021187,466834.742358131,13.221309626509536,77,2019;2020;2021;2022;2023;2024;2025
SD,biomass,Nonstocked,405995.6511211847,119916.82092851984,29.536479170986524,21,2019;2020;2021;2022;2023;2024;2025
SD,growth,Large diameter,35237261.719117135,3024884.8796395925,8.584335819711306,257,2019;2020;2021;2022;2023;2024;2025
SD,growth,Medium diameter,7292137.184729278,3786962.57116794,51.93213560351487,79,2019;2020;2021;2022;2023;2024;2025
SD,growth,Small diameter,-9802198.09426624,4437857.197658412,-45.274102349087606,77,2019;2020;2021;2022;2023;2024;2025
SD,growth,Nonstocked,-910189.1548923908,1200823.002760761,-131.93114819113956,26,2019;2020;2021;2022;2023;2024;2025
SD,removals,Large diameter,9160951.930602634,2979811.39261335,32.52731173775878,20,2019;2020;2021;2022;2023;2024;2025
SD,removals,Medium diameter,5887239.494440913,2984118.36983519,50.687905131988856,7,2019;2020;2021;2022;2023;2024;2025
SD,removals,Small diameter,10292362.62170557,3193029.0560408896,31.023285647817232,18,2019;2020;2021;2022;2023;2024;2025
SD,removals,Nonstocked,938453.5119148396,870048.6051054564,92.71089021023444,2,2019;2020;2021;2022;2023;2024;2025
SD,sawlog,Large diameter,5473978010.170579,375697593.0663614,6.863337637972243,221,2019;2020;2021;2022;2023;2024;2025
SD,sawlog,Medium diameter,169924873.44874376,37768132.66350071,22.226370923202783,39,2019;2020;2021;2022;2023;2024;2025
SD,sawlog,Small diameter,353492290.205164,63450551.27723299,17.94962804999419,52,2019;2020;2021;2022;2023;2024;2025
SD,sawlog,Nonstocked,70511503.59208111,29400123.76913551,41.69549970061527,12,2019;2020;2021;2022;2023;2024;2025
SD,area,Large diameter,1142396.1554934992,53851.48457863442,4.713906320471757,262,2019;2020;2021;2022;2023;2024;2025
SD,area,Medium diameter,311539.59019419376,36887.38831623403,11.840353353883788,80,2019;2020;2021;2022;2023;2024;2025
SD,area,Small diameter,389343.95744207193,38121.62431483525,9.791245911529812,90,2019;2020;2021;2022;2023;2024;2025
SD,area,Nonstocked,162317.3702203418,25835.49444778783,15.916654152735957,45,2019;2020;2021;2022;2023;2024;2025
TN,volume,Large diameter,43831963615.15866,651822297.9153533,1.4870935366672229,2279,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,volume,Medium diameter,4540848272.992932,226371719.40962413,4.985229758853396,551,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,volume,Small diameter,713489059.3156,67101883.348021895,9.404752949174584,255,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,volume,Nonstocked,1020523.2046164064,716635.4243627838,70.2223546824839,3,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,mortality,Large diameter,440529834.3238247,15360968.092731696,3.4869302589481723,1688,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,mortality,Medium diameter,43036705.72531597,4123816.3460299135,9.58209109300881,300,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,mortality,Small diameter,23853188.089677665,5278799.01229262,22.130370969476367,103,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,mortality,Nonstocked,1507744.6680167874,1133982.640896103,75.21052237496471,2,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,biomass,Large diameter,954408266.2211512,14052643.706503917,1.4723933356260033,2282,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,biomass,Medium diameter,97907726.74896862,4733658.170765537,4.834815726957324,551,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,biomass,Small diameter,21671416.976203445,1809545.478680787,8.349917684975464,300,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,biomass,Nonstocked,19707.594215022087,13835.18483995822,70.20230216335776,3,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,growth,Large diameter,880974664.6297251,24472175.242666032,2.7778523293801785,2255,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,growth,Medium diameter,247243000.62580127,15024997.532843975,6.077016334057558,546,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,growth,Small diameter,38914795.12171088,6035015.524589276,15.508280348679756,293,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,growth,Nonstocked,-1335953.8270998383,1082346.4288866422,-81.01675424189315,5,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,removals,Large diameter,164606138.62002492,16444051.85480488,9.989938402457854,201,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,removals,Medium diameter,39775270.12326796,7991692.247240633,20.092113070441748,62,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,removals,Small diameter,179334756.76082587,22974108.451618213,12.810739460983678,87,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,removals,Nonstocked,364844.39185934816,255414.1368690401,70.00632120652284,2,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,sawlog,Large diameter,121777223817.89738,2440550336.8431005,2.0041106705574423,2190,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,sawlog,Medium diameter,4100527835.9415326,266121954.4925824,6.489943859422123,401,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,sawlog,Small diameter,1059502004.270132,183903209.2058673,17.357514045719455,89,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,area,Large diameter,10427390.889533026,123758.25219585924,1.186857321327498,2286,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,area,Medium diameter,2088042.334489168,94147.50928766276,4.508888911521787,557,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,area,Small diameter,1229959.5778196957,74077.02118129656,6.022719975286521,339,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
TN,area,Nonstocked,16692.489408923168,7941.308508115415,47.57414136126571,6,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
UT,volume,Large diameter,13177578642.175083,330692428.689046,2.5095082918394334,2170,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,volume,Medium diameter,2477117216.2334194,172500073.40130395,6.963742864925824,357,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,volume,Small diameter,514413236.1653287,41258615.93222899,8.020519891709935,340,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,volume,Nonstocked,20364848.8188077,6233845.090105393,30.61080956490187,40,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,mortality,Large diameter,131030365.6550489,10116419.150035769,7.720667724203943,750,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,mortality,Medium diameter,71880417.23962706,7748266.221798178,10.779384037195912,254,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,mortality,Small diameter,73144075.03888845,11136472.10731726,15.225391942404553,189,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,mortality,Nonstocked,21695920.46406073,6944944.436802358,32.01037009840928,50,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,biomass,Large diameter,235087706.40994743,5512544.273503695,2.3448883642987632,2171,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,biomass,Medium diameter,49473136.76233335,3175956.4760261923,6.419557529338274,357,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,biomass,Small diameter,17806881.263722166,1179235.6486189067,6.622359250641802,431,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,biomass,Nonstocked,382226.9132048637,108910.8195889154,28.49376007454033,42,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,growth,Large diameter,37998935.54527422,9458797.429891292,24.892269465342025,2129,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,growth,Medium diameter,-9973666.605842013,6858828.010314404,-68.76937320420245,348,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,growth,Small diameter,-52338326.744963326,10181000.186295817,-19.45228443375019,359,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,growth,Nonstocked,-19265237.08194669,6525236.987855356,-33.87052523724251,78,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,removals,Large diameter,4035931.965216088,1319103.914190548,32.683997786863635,30,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,removals,Medium diameter,3461952.418030064,1700648.4211471642,49.12396866837572,10,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,removals,Small diameter,489321.18359976384,265457.2781578187,54.2501095507337,5,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,removals,Nonstocked,4188957.407637001,3887548.412478089,92.80467749303432,5,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,sawlog,Large diameter,22999855495.51875,1281964606.614669,5.573794178247967,524,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,sawlog,Medium diameter,3095817058.499988,300455716.9778279,9.70521549885791,190,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,sawlog,Small diameter,814695377.3926976,104248897.4793616,12.796058548042035,117,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,sawlog,Nonstocked,45427043.30020313,23568504.15764557,51.88210027646721,11,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,area,Large diameter,12570965.84113819,176421.9663646697,1.4034082074054564,2172,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,area,Medium diameter,1959621.4653601388,97597.21646548357,4.980411686169562,357,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,area,Small diameter,2620493.805989333,113018.32483955105,4.31286365116526,483,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
UT,area,Nonstocked,718524.1445342884,60443.954864359934,8.41223712858483,158,2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
VA,volume,Large diameter,52635576259.29031,774569721.5001652,1.471570706634853,2549,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,volume,Medium diameter,6689928164.652629,292128997.0350828,4.366698563051783,710,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,volume,Small diameter,520428204.0868758,48617108.48056775,9.341751292259332,265,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,volume,Nonstocked,9357403.53506004,3737644.9605184095,39.94318452244058,14,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,mortality,Large diameter,528735188.5665076,19503757.971890964,3.688757320043143,1678,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,mortality,Medium diameter,61274964.04620821,4975073.278887719,8.119259401173952,375,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,mortality,Small diameter,17330527.206281915,4113701.904423304,23.736738389194425,57,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,mortality,Nonstocked,2525637.8748228885,1807907.965913032,71.58223211392934,3,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,biomass,Large diameter,1115560181.493466,15716389.410442617,1.4088338460953458,2551,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,biomass,Medium diameter,142137104.98916954,5972387.8456755895,4.201849929426007,711,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,biomass,Small diameter,20116925.6663085,1643479.0270017665,8.169633145059727,357,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,biomass,Nonstocked,179083.28187192336,72512.91457320587,40.491169145015775,14,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,growth,Large diameter,1098574947.5447252,35253882.27213946,3.209055727233776,2528,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,growth,Medium diameter,419552489.2362708,23458943.70234839,5.591420454935615,708,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,growth,Small diameter,88470295.74635418,8456832.796755696,9.558951651977718,383,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,growth,Nonstocked,2014784.892938224,2340950.2554654623,116.18859480584956,24,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,removals,Large diameter,173999144.63186434,22802205.47339355,13.104780211211336,154,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,removals,Medium diameter,24870055.3661862,6247168.93889951,25.11924017424296,34,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,removals,Small diameter,612646791.7849061,61632223.34752098,10.059992833384396,149,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,removals,Nonstocked,39648913.1028517,16467591.080161773,41.53352460745604,10,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,sawlog,Large diameter,153499766450.41766,2833358979.5364213,1.8458392771898005,2498,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,sawlog,Medium diameter,7059150064.543987,397142526.5745883,5.625925542641701,541,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,sawlog,Small diameter,676222241.5759784,115107701.8513774,17.022170341973915,75,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,area,Large diameter,11302948.675286654,133740.47395652876,1.1832352583264028,2559,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,area,Medium diameter,2739308.5696383794,104618.30324208204,3.819150000172959,715,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,area,Small diameter,1826251.492912416,89128.63098766182,4.880413860498691,467,2017;2018;2019;2020;2021;2022;2023;2024;2025
VA,area,Nonstocked,93277.39032974704,19265.987165092025,20.65450919776421,36,2017;2018;2019;2020;2021;2022;2023;2024;2025
VT,volume,Large diameter,13311365906.28541,373517443.1015384,2.8060038746675087,676,2019;2020;2021;2022;2023;2024;2025
VT,volume,Medium diameter,2256938563.759809,158366682.4280636,7.016880519966049,223,2019;2020;2021;2022;2023;2024;2025
VT,volume,Small diameter,138653488.50953147,25505022.28700411,18.3947930637539,57,2019;2020;2021;2022;2023;2024;2025
VT,volume,Nonstocked,2153381.673645374,1315557.643421993,61.09263673610344,4,2019;2020;2021;2022;2023;2024;2025
VT,mortality,Large diameter,121724129.79637924,6751015.564212651,5.546160465887729,520,2019;2020;2021;2022;2023;2024;2025
VT,mortality,Medium diameter,30985317.07416566,4022330.072732391,12.98140684862009,164,2019;2020;2021;2022;2023;2024;2025
VT,mortality,Small diameter,3426124.572678203,984488.9472661744,28.73476799755121,29,2019;2020;2021;2022;2023;2024;2025
VT,mortality,Nonstocked,0.0,0.0,,0,2019;2020;2021;2022;2023;2024;2025
VT,biomass,Large diameter,271894419.8314808,7178036.636760503,2.640008809746601,676,2019;2020;2021;2022;2023;2024;2025
VT,biomass,Medium diameter,49947253.435943365,3450000.2270580386,6.907287167416752,223,2019;2020;2021;2022;2023;2024;2025
VT,biomass,Small diameter,4856635.568469119,877641.7475456196,18.07098216805806,61,2019;2020;2021;2022;2023;2024;2025
VT,biomass,Nonstocked,58649.73498908767,37612.08450319495,64.13001612060656,4,2019;2020;2021;2022;2023;2024;2025
VT,growth,Large diameter,189833446.93370497,9158406.016758604,4.824442775859709,658,2019;2020;2021;2022;2023;2024;2025
VT,growth,Medium diameter,58910965.32641386,5891728.685635085,10.001073065074042,209,2019;2020;2021;2022;2023;2024;2025
VT,growth,Small diameter,5811393.226593241,1481279.6053954992,25.48923377989784,60,2019;2020;2021;2022;2023;2024;2025
VT,growth,Nonstocked,368064.5123388233,200004.13595689624,54.33942400097014,5,2019;2020;2021;2022;2023;2024;2025
VT,removals,Large diameter,48970527.795245305,7962512.23027941,16.25980480253781,77,2019;2020;2021;2022;2023;2024;2025
VT,removals,Medium diameter,23619556.33425676,5578961.336699912,23.6200936958686,29,2019;2020;2021;2022;2023;2024;2025
VT,removals,Small diameter,16685254.411056647,5083566.096393075,30.467417344409203,17,2019;2020;2021;2022;2023;2024;2025
VT,removals,Nonstocked,1379586.029657112,1393502.1344282278,101.008715982328,1,2019;2020;2021;2022;2023;2024;2025
VT,sawlog,Large diameter,31690032337.614967,1018791407.445269,3.2148638934520712,666,2019;2020;2021;2022;2023;2024;2025
VT,sawlog,Medium diameter,2284723775.058341,198895593.5055301,8.70545471084141,192,2019;2020;2021;2022;2023;2024;2025
VT,sawlog,Small diameter,163613188.6051443,48260457.34301255,29.49667918243552,23,2019;2020;2021;2022;2023;2024;2025
VT,area,Large diameter,3198359.029005878,73474.2788902849,2.2972492526307264,676,2019;2020;2021;2022;2023;2024;2025
VT,area,Medium diameter,1017400.8834771035,65755.82993352677,6.463119012517211,225,2019;2020;2021;2022;2023;2024;2025
VT,area,Small diameter,251570.1372263471,34139.730921462244,13.570661167444309,69,2019;2020;2021;2022;2023;2024;2025
VT,area,Nonstocked,29012.162885810205,11876.654412885631,40.93681143192009,7,2019;2020;2021;2022;2023;2024;2025
WA,volume,Large diameter,112204074701.8896,1254829500.0358758,1.1183457493587294,4520,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,volume,Medium diameter,4996948723.92294,264426761.2095561,5.291764551107167,674,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,volume,Small diameter,1302815342.8216448,78827957.94168644,6.050585631802616,604,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,volume,Nonstocked,193620807.61302176,32541164.54493147,16.806646427159595,151,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,mortality,Large diameter,962715364.414996,29367667.639419258,3.050503682078952,3349,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,mortality,Medium diameter,42371593.08381969,4905429.813957354,11.577166344096172,336,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,mortality,Small diameter,137614687.24599847,15681732.8455446,11.395391843250064,300,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,mortality,Nonstocked,160396276.34871408,23516987.88870158,14.661804141620973,171,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,biomass,Large diameter,1670245544.440858,18155556.18437532,1.086999228634565,4520,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,biomass,Medium diameter,88858496.11773536,4604582.800501802,5.181927448334081,675,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,biomass,Small diameter,29854773.315283675,1593932.6220807317,5.338954026707492,731,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,biomass,Nonstocked,3011996.217867062,481660.9010086881,15.991417856087985,159,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,growth,Large diameter,1331914860.8056374,38583906.90777575,2.8968748711488543,4404,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,growth,Medium diameter,257565815.5825016,15715851.975838369,6.10168392893908,650,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,growth,Small diameter,26524253.18315497,16405134.544933235,61.849562480242845,772,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,growth,Nonstocked,-114578227.80353476,22424719.35727922,-19.571536222161235,289,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,removals,Large diameter,170810848.9337205,16030338.985840011,9.384848261049417,328,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,removals,Medium diameter,8846604.93761921,2435618.512652192,27.53167491740242,32,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,removals,Small diameter,790789599.865952,64797935.22497813,8.194080351583043,221,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,removals,Nonstocked,200738274.0017808,31586406.077453274,15.735118892759369,84,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,sawlog,Large diameter,508673080980.7405,6411915607.934879,1.2605179726775533,4511,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,sawlog,Medium diameter,7395289754.516176,481358718.9067478,6.508990653311324,588,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,sawlog,Small diameter,3846953497.790681,312370786.2112005,8.119952226888007,406,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,sawlog,Nonstocked,723416001.0879948,157402374.75634164,21.75821028559134,105,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,area,Large diameter,15378601.068007926,143951.3303028389,0.9360495773721618,4607,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,area,Medium diameter,2112175.879341787,93360.60006993962,4.420114867471803,755,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,area,Small diameter,3315740.978095843,113212.04764503556,3.4143815332056104,981,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WA,area,Nonstocked,1216946.2952283688,73973.67005375632,6.0786306136767205,391,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WI,volume,Large diameter,31072952859.03137,437593727.3424452,1.4082785415588797,3516,2019;2020;2021;2022;2023;2024;2025
WI,volume,Medium diameter,10727576816.827116,233587731.85136345,2.177451029620792,2230,2019;2020;2021;2022;2023;2024;2025
WI,volume,Small diameter,1225821333.3577578,49159591.49878355,4.010339040529347,1097,2019;2020;2021;2022;2023;2024;2025
WI,volume,Nonstocked,23485401.113952942,3915162.801919602,16.670623520215543,65,2019;2020;2021;2022;2023;2024;2025
WI,mortality,Large diameter,328157396.4654576,9756143.90422406,2.973007468155912,2221,2019;2020;2021;2022;2023;2024;2025
WI,mortality,Medium diameter,148148033.9968986,5759825.124296989,3.887884954597217,1436,2019;2020;2021;2022;2023;2024;2025
WI,mortality,Small diameter,46965009.13070253,5089607.455026584,10.837020047973,406,2019;2020;2021;2022;2023;2024;2025
WI,mortality,Nonstocked,3750585.709823953,1139500.2076039012,30.3819268712936,33,2019;2020;2021;2022;2023;2024;2025
WI,biomass,Large diameter,631819114.2310965,8745540.194443975,1.384184175100023,3518,2019;2020;2021;2022;2023;2024;2025
WI,biomass,Medium diameter,226221917.69319275,4782195.592591336,2.1139399936822465,2238,2019;2020;2021;2022;2023;2024;2025
WI,biomass,Small diameter,47223034.44774296,1700769.721690633,3.601568051652221,1294,2019;2020;2021;2022;2023;2024;2025
WI,biomass,Nonstocked,490230.9311421307,79713.78035350828,16.260455081402682,67,2019;2020;2021;2022;2023;2024;2025
WI,growth,Large diameter,590950733.207954,13541831.146981834,2.291533013838651,3436,2019;2020;2021;2022;2023;2024;2025
WI,growth,Medium diameter,382842944.0592507,10956233.915599355,2.861809022632454,2186,2019;2020;2021;2022;2023;2024;2025
WI,growth,Small diameter,55236360.62518726,5499149.503224991,9.95566949194953,1183,2019;2020;2021;2022;2023;2024;2025
WI,growth,Nonstocked,-1380587.7459580658,1036660.7429152238,-75.08836334019668,81,2019;2020;2021;2022;2023;2024;2025
WI,removals,Large diameter,214018292.80918887,12787629.507163864,5.975017060137407,547,2019;2020;2021;2022;2023;2024;2025
WI,removals,Medium diameter,38644873.1692763,4071696.414263697,10.536187805374412,181,2019;2020;2021;2022;2023;2024;2025
WI,removals,Small diameter,186875786.0743594,15189829.250434885,8.128302531602852,264,2019;2020;2021;2022;2023;2024;2025
WI,removals,Nonstocked,5222996.241027528,1796151.8186574192,34.38929947045223,13,2019;2020;2021;2022;2023;2024;2025
WI,sawlog,Large diameter,69689929984.6584,1161076075.956236,1.6660600408291937,3349,2019;2020;2021;2022;2023;2024;2025
WI,sawlog,Medium diameter,9293908465.247313,277062857.3538422,2.981123155988276,1620,2019;2020;2021;2022;2023;2024;2025
WI,sawlog,Small diameter,1361869848.463151,94839314.05017138,6.963904381699622,361,2019;2020;2021;2022;2023;2024;2025
WI,sawlog,Nonstocked,20316884.634694587,6539313.089980983,32.18659360212135,12,2019;2020;2021;2022;2023;2024;2025
WI,area,Large diameter,8668976.633792153,105936.27094409252,1.2220158782196626,3534,2019;2020;2021;2022;2023;2024;2025
WI,area,Medium diameter,5017247.833488849,95658.22367853946,1.906587572574056,2261,2019;2020;2021;2022;2023;2024;2025
WI,area,Small diameter,3069915.914123868,80242.20916106463,2.61382433283894,1422,2019;2020;2021;2022;2023;2024;2025
WI,area,Nonstocked,154075.8819189647,16946.330983582695,10.998691535963763,111,2019;2020;2021;2022;2023;2024;2025
WV,volume,Large diameter,41142451958.11716,632132494.701957,1.5364482781567448,1724,2019;2020;2021;2022;2023;2024;2025
WV,volume,Medium diameter,2946651490.4357667,212828784.4354395,7.222733503647737,287,2019;2020;2021;2022;2023;2024;2025
WV,volume,Small diameter,282592077.77165914,42732694.86389824,15.121688902555588,102,2019;2020;2021;2022;2023;2024;2025
WV,volume,Nonstocked,5996743.435251117,2617899.006492577,43.65534451755232,7,2019;2020;2021;2022;2023;2024;2025
WV,mortality,Large diameter,370942172.1207363,16182662.627265016,4.362583670318778,1142,2019;2020;2021;2022;2023;2024;2025
WV,mortality,Medium diameter,35327729.043055035,4600863.394069989,13.023377156405298,150,2019;2020;2021;2022;2023;2024;2025
WV,mortality,Small diameter,4629058.099259089,1637905.6838720734,35.38313083895471,21,2019;2020;2021;2022;2023;2024;2025
WV,mortality,Nonstocked,419306.1592367338,494426.2953652455,117.91534287625385,1,2019;2020;2021;2022;2023;2024;2025
WV,biomass,Large diameter,939147378.9082254,14515549.80383906,1.545609361196709,1725,2019;2020;2021;2022;2023;2024;2025
WV,biomass,Medium diameter,67172092.89567775,4790173.125558686,7.131195291172646,287,2019;2020;2021;2022;2023;2024;2025
WV,biomass,Small diameter,9515972.275534108,1365042.7901176033,14.344753752878992,112,2019;2020;2021;2022;2023;2024;2025
WV,biomass,Nonstocked,136149.62293905162,61069.55670762475,44.85473803696319,7,2019;2020;2021;2022;2023;2024;2025
WV,growth,Large diameter,693791090.8618549,23671339.988509245,3.4118829573184293,1512,2019;2020;2021;2022;2023;2024;2025
WV,growth,Medium diameter,105495032.9603959,10722433.30616786,10.16392241916564,248,2019;2020;2021;2022;2023;2024;2025
WV,growth,Small diameter,17295912.586760677,3297192.875997448,19.06342240953112,95,2019;2020;2021;2022;2023;2024;2025
WV,growth,Nonstocked,-154727.7314312198,498079.4899684881,-321.9070591685734,7,2019;2020;2021;2022;2023;2024;2025
WV,removals,Large diameter,112939737.02169985,18662458.73766187,16.524262611020717,89,2019;2020;2021;2022;2023;2024;2025
WV,removals,Medium diameter,12860574.415641123,5743414.351199004,44.65908104550774,16,2019;2020;2021;2022;2023;2024;2025
